id,uuid,DCP_date_current_period,OPCP_open_price_current_period,HPCP_high_price_current_period,LPCP_low_price_current_period,CPCP_close_price_current_period,ACPCP_adjusted_close_price_current_period,VTCP_volume_of_transactions_current_period
4245,,2016-11-14,"2,165.64","2,171.36","2,156.08","2,164.20","2,164.20","5,367,200,000"
4246,,2016-11-15,"2,168.29","2,180.84","2,166.38","2,180.39","2,180.39","4,543,860,000"
4247,,2016-11-16,"2,177.53","2,179.22","2,172.20","2,176.94","2,176.94","3,830,590,000"
4248,,2016-11-17,"2,178.61","2,188.06","2,176.65","2,187.12","2,187.12","3,809,160,000"
4249,,2016-11-18,"2,186.85","2,189.89","2,180.38","2,181.90","2,181.90","3,572,400,000"
4250,,2016-11-21,"2,186.43","2,198.70","2,186.43","2,198.18","2,198.18","3,607,010,000"
4251,,2016-11-22,"2,201.56","2,204.80","2,194.51","2,202.94","2,202.94","3,957,940,000"
4252,,2016-11-23,"2,198.55","2,204.72","2,194.51","2,204.72","2,204.72","3,418,640,000"
4253,,2016-11-25,"2,206.27","2,213.35","2,206.27","2,213.35","2,213.35","1,584,600,000"
4254,,2016-11-28,"2,210.21","2,211.14","2,200.36","2,201.72","2,201.72","3,505,650,000"
4255,,2016-11-29,"2,200.76","2,210.46","2,198.15","2,204.66","2,204.66","3,706,560,000"
4256,,2016-11-30,"2,204.97","2,214.10","2,198.81","2,198.81","2,198.81","5,533,980,000"
4257,,2016-12-01,"2,200.17","2,202.60","2,187.44","2,191.08","2,191.08","5,063,740,000"
4258,,2016-12-02,"2,191.12","2,197.95","2,188.37","2,191.95","2,191.95","3,779,500,000"
4259,,2016-12-05,"2,200.65","2,209.42","2,199.97","2,204.71","2,204.71","3,895,230,000"
4260,,2016-12-06,"2,207.26","2,212.78","2,202.21","2,212.23","2,212.23","3,855,320,000"
4261,,2016-12-07,"2,210.72","2,241.63","2,208.93","2,241.35","2,241.35","4,501,820,000"
4262,,2016-12-08,"2,241.13","2,251.69","2,237.57","2,246.19","2,246.19","4,200,580,000"
4263,,2016-12-09,"2,249.73","2,259.80","2,249.23","2,259.53","2,259.53","3,884,480,000"
4264,,2016-12-12,"2,258.83","2,264.03","2,252.37","2,256.96","2,256.96","4,034,510,000"
4265,,2016-12-13,"2,263.32","2,277.53","2,263.32","2,271.72","2,271.72","3,857,590,000"
4266,,2016-12-14,"2,268.35","2,276.20","2,248.44","2,253.28","2,253.28","4,406,970,000"
4267,,2016-12-15,"2,253.77","2,272.12","2,253.77","2,262.03","2,262.03","4,168,200,000"
4268,,2016-12-16,"2,266.81","2,268.05","2,254.24","2,258.07","2,258.07","5,920,340,000"
4269,,2016-12-19,"2,259.24","2,267.47","2,258.21","2,262.53","2,262.53","3,248,370,000"
4270,,2016-12-20,"2,266.50","2,272.56","2,266.14","2,270.76","2,270.76","3,298,780,000"
4271,,2016-12-21,"2,270.54","2,271.23","2,265.15","2,265.18","2,265.18","2,852,230,000"
4272,,2016-12-22,"2,262.93","2,263.18","2,256.08","2,260.96","2,260.96","2,876,320,000"
4273,,2016-12-23,"2,260.25","2,263.79","2,258.84","2,263.79","2,263.79","2,020,550,000"
4274,,2016-12-27,"2,266.23","2,273.82","2,266.15","2,268.88","2,268.88","1,987,080,000"
4275,,2016-12-28,"2,270.23","2,271.31","2,249.11","2,249.92","2,249.92","2,392,360,000"
4276,,2016-12-29,"2,249.50","2,254.51","2,244.56","2,249.26","2,249.26","2,336,370,000"
4277,,2016-12-30,"2,251.61","2,253.58","2,233.62","2,238.83","2,238.83","2,670,900,000"
4278,,2017-01-03,"2,251.57","2,263.88","2,245.13","2,257.83","2,257.83","3,770,530,000"
4279,,2017-01-04,"2,261.60","2,272.82","2,261.60","2,270.75","2,270.75","3,764,890,000"
4280,,2017-01-05,"2,268.18","2,271.50","2,260.45","2,269.00","2,269.00","3,761,820,000"
4281,,2017-01-06,"2,271.14","2,282.10","2,264.06","2,276.98","2,276.98","3,339,890,000"
4282,,2017-01-09,"2,273.59","2,275.49","2,268.90","2,268.90","2,268.90","3,217,610,000"
4283,,2017-01-10,"2,269.72","2,279.27","2,265.27","2,268.90","2,268.90","3,638,790,000"
4284,,2017-01-11,"2,268.60","2,275.32","2,260.83","2,275.32","2,275.32","3,620,410,000"
4285,,2017-01-12,"2,271.14","2,271.78","2,254.25","2,270.44","2,270.44","3,462,130,000"
4286,,2017-01-13,"2,272.74","2,278.68","2,271.51","2,274.64","2,274.64","3,081,270,000"
4287,,2017-01-17,"2,269.14","2,272.08","2,262.81","2,267.89","2,267.89","3,584,990,000"
4288,,2017-01-18,"2,269.14","2,272.01","2,263.35","2,271.89","2,271.89","3,315,250,000"
4289,,2017-01-19,"2,271.90","2,274.33","2,258.41","2,263.69","2,263.69","3,165,970,000"
4290,,2017-01-20,"2,269.96","2,276.96","2,265.01","2,271.31","2,271.31","3,524,970,000"
4291,,2017-01-23,"2,267.78","2,271.78","2,257.02","2,265.20","2,265.20","3,152,710,000"
4292,,2017-01-24,"2,267.88","2,284.63","2,266.68","2,280.07","2,280.07","3,810,960,000"
4293,,2017-01-25,"2,288.88","2,299.55","2,288.88","2,298.37","2,298.37","3,846,020,000"
4294,,2017-01-26,"2,298.63","2,300.99","2,294.08","2,296.68","2,296.68","3,610,360,000"
4295,,2017-01-27,"2,299.02","2,299.02","2,291.62","2,294.69","2,294.69","3,135,890,000"
4296,,2017-01-30,"2,286.01","2,286.01","2,268.04","2,280.90","2,280.90","3,591,270,000"
4297,,2017-01-31,"2,274.02","2,279.09","2,267.21","2,278.87","2,278.87","4,087,450,000"
4298,,2017-02-01,"2,285.59","2,289.14","2,272.44","2,279.55","2,279.55","3,916,610,000"
4299,,2017-02-02,"2,276.69","2,283.97","2,271.65","2,280.85","2,280.85","3,807,710,000"
4300,,2017-02-03,"2,288.54","2,298.31","2,287.88","2,297.42","2,297.42","3,597,970,000"
4301,,2017-02-06,"2,294.28","2,296.18","2,288.57","2,292.56","2,292.56","3,109,050,000"
4302,,2017-02-07,"2,295.87","2,299.40","2,290.16","2,293.08","2,293.08","3,448,690,000"
4303,,2017-02-08,"2,289.55","2,295.91","2,285.38","2,294.67","2,294.67","3,609,740,000"
4304,,2017-02-09,"2,296.70","2,311.08","2,296.61","2,307.87","2,307.87","3,677,940,000"
4305,,2017-02-10,"2,312.27","2,319.23","2,311.10","2,316.10","2,316.10","3,475,020,000"
4306,,2017-02-13,"2,321.72","2,331.58","2,321.42","2,328.25","2,328.25","3,349,730,000"
4307,,2017-02-14,"2,326.12","2,337.58","2,322.17","2,337.58","2,337.58","3,520,910,000"
4308,,2017-02-15,"2,335.58","2,351.30","2,334.81","2,349.25","2,349.25","3,775,590,000"
4309,,2017-02-16,"2,349.64","2,351.31","2,338.87","2,347.22","2,347.22","3,672,370,000"
4310,,2017-02-17,"2,343.01","2,351.16","2,339.58","2,351.16","2,351.16","3,513,060,000"
4311,,2017-02-21,"2,354.91","2,366.71","2,354.91","2,365.38","2,365.38","3,579,780,000"
4312,,2017-02-22,"2,361.11","2,365.13","2,358.34","2,362.82","2,362.82","3,468,670,000"
4313,,2017-02-23,"2,367.50","2,368.26","2,355.09","2,363.81","2,363.81","4,015,260,000"
4314,,2017-02-24,"2,355.73","2,367.34","2,352.87","2,367.34","2,367.34","3,831,570,000"
4315,,2017-02-27,"2,365.23","2,371.54","2,361.87","2,369.75","2,369.75","3,582,610,000"
4316,,2017-02-28,"2,366.08","2,367.79","2,358.96","2,363.64","2,363.64","4,210,140,000"
4317,,2017-03-01,"2,380.13","2,400.98","2,380.13","2,395.96","2,395.96","4,345,180,000"
4318,,2017-03-02,"2,394.75","2,394.75","2,380.17","2,381.92","2,381.92","3,821,320,000"
4319,,2017-03-03,"2,380.92","2,383.89","2,375.39","2,383.12","2,383.12","3,555,260,000"
4320,,2017-03-06,"2,375.23","2,378.80","2,367.98","2,375.31","2,375.31","3,232,700,000"
4321,,2017-03-07,"2,370.74","2,375.12","2,365.51","2,368.39","2,368.39","3,518,390,000"
4322,,2017-03-08,"2,369.81","2,373.09","2,361.01","2,362.98","2,362.98","3,812,100,000"
4323,,2017-03-09,"2,363.49","2,369.08","2,354.54","2,364.87","2,364.87","3,716,340,000"
4324,,2017-03-10,"2,372.52","2,376.86","2,363.04","2,372.60","2,372.60","3,432,950,000"
4325,,2017-03-13,"2,371.56","2,374.42","2,368.52","2,373.47","2,373.47","3,133,900,000"
4326,,2017-03-14,"2,368.55","2,368.55","2,358.18","2,365.45","2,365.45","3,172,630,000"
4327,,2017-03-15,"2,370.34","2,390.01","2,368.94","2,385.26","2,385.26","3,906,840,000"
4328,,2017-03-16,"2,387.71","2,388.10","2,377.18","2,381.38","2,381.38","3,365,660,000"
4329,,2017-03-17,"2,383.71","2,385.71","2,377.64","2,378.25","2,378.25","5,178,040,000"
4330,,2017-03-20,"2,378.24","2,379.55","2,369.66","2,373.47","2,373.47","3,054,930,000"
4331,,2017-03-21,"2,379.32","2,381.93","2,341.90","2,344.02","2,344.02","4,265,590,000"
4332,,2017-03-22,"2,343.00","2,351.81","2,336.45","2,348.45","2,348.45","3,572,730,000"
4333,,2017-03-23,"2,345.97","2,358.92","2,342.13","2,345.96","2,345.96","3,260,600,000"
4334,,2017-03-24,"2,350.42","2,356.22","2,335.74","2,343.98","2,343.98","2,975,130,000"
4335,,2017-03-27,"2,329.11","2,344.90","2,322.25","2,341.59","2,341.59","3,240,230,000"
4336,,2017-03-28,"2,339.79","2,363.78","2,337.63","2,358.57","2,358.57","3,367,780,000"
4337,,2017-03-29,"2,356.54","2,363.36","2,352.94","2,361.13","2,361.13","3,106,940,000"
4338,,2017-03-30,"2,361.31","2,370.42","2,358.58","2,368.06","2,368.06","3,158,420,000"
4339,,2017-03-31,"2,364.82","2,370.35","2,362.60","2,362.72","2,362.72","3,354,110,000"
4340,,2017-04-03,"2,362.34","2,365.87","2,344.73","2,358.84","2,358.84","3,416,400,000"
4341,,2017-04-04,"2,354.76","2,360.53","2,350.72","2,360.16","2,360.16","3,206,240,000"
4342,,2017-04-05,"2,366.59","2,378.36","2,350.52","2,352.95","2,352.95","3,770,520,000"
4343,,2017-04-06,"2,353.79","2,364.16","2,348.90","2,357.49","2,357.49","3,201,920,000"
4344,,2017-04-07,"2,356.59","2,363.76","2,350.74","2,355.54","2,355.54","3,053,150,000"
4345,,2017-04-10,"2,357.16","2,366.37","2,351.50","2,357.16","2,357.16","2,785,410,000"
4346,,2017-04-11,"2,353.92","2,355.22","2,337.25","2,353.78","2,353.78","3,117,420,000"
4347,,2017-04-12,"2,352.15","2,352.72","2,341.18","2,344.93","2,344.93","3,196,950,000"
4348,,2017-04-13,"2,341.98","2,348.26","2,328.95","2,328.95","2,328.95","3,143,890,000"
4349,,2017-04-17,"2,332.62","2,349.14","2,332.51","2,349.01","2,349.01","2,824,710,000"
4350,,2017-04-18,"2,342.53","2,348.35","2,334.54","2,342.19","2,342.19","3,269,840,000"
4351,,2017-04-19,"2,346.79","2,352.63","2,335.05","2,338.17","2,338.17","3,519,900,000"
4352,,2017-04-20,"2,342.69","2,361.37","2,340.91","2,355.84","2,355.84","3,647,420,000"
4353,,2017-04-21,"2,354.74","2,356.18","2,344.51","2,348.69","2,348.69","3,503,360,000"
4354,,2017-04-24,"2,370.33","2,376.98","2,369.19","2,374.15","2,374.15","3,690,650,000"
4355,,2017-04-25,"2,381.51","2,392.48","2,381.15","2,388.61","2,388.61","3,995,240,000"
4356,,2017-04-26,"2,388.98","2,398.16","2,386.78","2,387.45","2,387.45","4,105,920,000"
4357,,2017-04-27,"2,389.70","2,392.10","2,382.68","2,388.77","2,388.77","4,098,460,000"
4358,,2017-04-28,"2,393.68","2,393.68","2,382.36","2,384.20","2,384.20","3,718,270,000"
4359,,2017-05-01,"2,388.50","2,394.49","2,384.83","2,388.33","2,388.33","3,199,240,000"
4360,,2017-05-02,"2,391.05","2,392.93","2,385.82","2,391.17","2,391.17","3,813,680,000"
4361,,2017-05-03,"2,386.50","2,389.82","2,379.75","2,388.13","2,388.13","3,893,990,000"
4362,,2017-05-04,"2,389.79","2,391.43","2,380.35","2,389.52","2,389.52","4,362,540,000"
4363,,2017-05-05,"2,392.37","2,399.29","2,389.38","2,399.29","2,399.29","3,540,140,000"
4364,,2017-05-08,"2,399.94","2,401.36","2,393.92","2,399.38","2,399.38","3,429,440,000"
4365,,2017-05-09,"2,401.58","2,403.87","2,392.44","2,396.92","2,396.92","3,653,590,000"
4366,,2017-05-10,"2,396.79","2,399.74","2,392.79","2,399.63","2,399.63","3,643,530,000"
4367,,2017-05-11,"2,394.84","2,395.72","2,381.74","2,394.44","2,394.44","3,727,420,000"
4368,,2017-05-12,"2,392.44","2,392.44","2,387.19","2,390.90","2,390.90","3,305,630,000"
4369,,2017-05-15,"2,393.98","2,404.05","2,393.94","2,402.32","2,402.32","3,473,600,000"
4370,,2017-05-16,"2,404.55","2,405.77","2,396.05","2,400.67","2,400.67","3,420,790,000"
4371,,2017-05-17,"2,382.95","2,384.87","2,356.21","2,357.03","2,357.03","4,163,000,000"
4372,,2017-05-18,"2,354.69","2,375.74","2,352.72","2,365.72","2,365.72","4,319,420,000"
4373,,2017-05-19,"2,371.37","2,389.06","2,370.43","2,381.73","2,381.73","3,825,160,000"
4374,,2017-05-22,"2,387.21","2,395.46","2,386.92","2,394.02","2,394.02","3,172,830,000"
4375,,2017-05-23,"2,397.04","2,400.85","2,393.88","2,398.42","2,398.42","3,213,570,000"
4376,,2017-05-24,"2,401.41","2,405.58","2,397.99","2,404.39","2,404.39","3,389,900,000"
4377,,2017-05-25,"2,409.54","2,418.71","2,408.01","2,415.07","2,415.07","3,535,390,000"
4378,,2017-05-26,"2,414.50","2,416.68","2,412.20","2,415.82","2,415.82","2,805,040,000"
4379,,2017-05-30,"2,411.67","2,415.26","2,409.43","2,412.91","2,412.91","3,203,160,000"
4380,,2017-05-31,"2,415.63","2,415.99","2,403.59","2,411.80","2,411.80","4,516,110,000"
4381,,2017-06-01,"2,415.65","2,430.06","2,413.54","2,430.06","2,430.06","3,857,140,000"
4382,,2017-06-02,"2,431.28","2,440.23","2,427.71","2,439.07","2,439.07","3,461,680,000"
4383,,2017-06-05,"2,437.83","2,439.55","2,434.32","2,436.10","2,436.10","2,912,600,000"
4384,,2017-06-06,"2,431.92","2,436.21","2,428.12","2,429.33","2,429.33","3,357,840,000"
4385,,2017-06-07,"2,432.03","2,435.28","2,424.75","2,433.14","2,433.14","3,572,300,000"
4386,,2017-06-08,"2,434.27","2,439.27","2,427.94","2,433.79","2,433.79","3,728,860,000"
4387,,2017-06-09,"2,436.39","2,446.20","2,415.70","2,431.77","2,431.77","4,027,340,000"
4388,,2017-06-12,"2,425.88","2,430.38","2,419.97","2,429.39","2,429.39","4,027,750,000"
4389,,2017-06-13,"2,434.15","2,441.49","2,431.28","2,440.35","2,440.35","3,275,500,000"
4390,,2017-06-14,"2,443.75","2,443.75","2,428.34","2,437.92","2,437.92","3,555,590,000"
4391,,2017-06-15,"2,424.14","2,433.95","2,418.53","2,432.46","2,432.46","3,353,050,000"
4392,,2017-06-16,"2,431.24","2,433.15","2,422.88","2,433.15","2,433.15","5,284,720,000"
4393,,2017-06-19,"2,442.55","2,453.82","2,441.79","2,453.46","2,453.46","3,264,700,000"
4394,,2017-06-20,"2,450.66","2,450.66","2,436.60","2,437.03","2,437.03","3,416,510,000"
4395,,2017-06-21,"2,439.31","2,442.23","2,430.74","2,435.61","2,435.61","3,594,820,000"
4396,,2017-06-22,"2,437.40","2,441.62","2,433.27","2,434.50","2,434.50","3,468,210,000"
4397,,2017-06-23,"2,434.65","2,441.40","2,431.11","2,438.30","2,438.30","5,278,330,000"
4398,,2017-06-26,"2,443.32","2,450.42","2,437.03","2,439.07","2,439.07","3,238,970,000"
4399,,2017-06-27,"2,436.34","2,440.15","2,419.38","2,419.38","2,419.38","3,563,910,000"
4400,,2017-06-28,"2,428.70","2,442.97","2,428.02","2,440.69","2,440.69","3,500,800,000"
4401,,2017-06-29,"2,442.38","2,442.73","2,405.70","2,419.70","2,419.70","3,900,280,000"
4402,,2017-06-30,"2,429.20","2,432.71","2,421.65","2,423.41","2,423.41","3,361,590,000"
4403,,2017-07-03,"2,431.39","2,439.17","2,428.69","2,429.01","2,429.01","1,962,290,000"
4404,,2017-07-05,"2,430.78","2,434.90","2,422.05","2,432.54","2,432.54","3,367,220,000"
4405,,2017-07-06,"2,423.44","2,424.28","2,407.70","2,409.75","2,409.75","3,364,520,000"
4406,,2017-07-07,"2,413.52","2,426.92","2,413.52","2,425.18","2,425.18","2,901,330,000"
4407,,2017-07-10,"2,424.51","2,432.00","2,422.27","2,427.43","2,427.43","2,999,130,000"
4408,,2017-07-11,"2,427.35","2,429.30","2,412.79","2,425.53","2,425.53","3,106,750,000"
4409,,2017-07-12,"2,435.75","2,445.76","2,435.75","2,443.25","2,443.25","3,171,620,000"
4410,,2017-07-13,"2,444.99","2,449.32","2,441.69","2,447.83","2,447.83","3,067,670,000"
4411,,2017-07-14,"2,449.16","2,463.54","2,446.69","2,459.27","2,459.27","2,736,640,000"
4412,,2017-07-17,"2,459.50","2,462.82","2,457.16","2,459.14","2,459.14","2,793,170,000"
4413,,2017-07-18,"2,455.88","2,460.92","2,450.34","2,460.61","2,460.61","2,962,130,000"
4414,,2017-07-19,"2,463.85","2,473.83","2,463.85","2,473.83","2,473.83","3,059,760,000"
4415,,2017-07-20,"2,475.56","2,477.62","2,468.43","2,473.45","2,473.45","3,182,780,000"
4416,,2017-07-21,"2,467.40","2,472.54","2,465.06","2,472.54","2,472.54","3,059,570,000"
4417,,2017-07-24,"2,472.04","2,473.10","2,466.32","2,469.91","2,469.91","3,010,240,000"
4418,,2017-07-25,"2,477.88","2,481.24","2,474.91","2,477.13","2,477.13","4,108,060,000"
4419,,2017-07-26,"2,479.97","2,481.69","2,474.94","2,477.83","2,477.83","3,557,020,000"
4420,,2017-07-27,"2,482.76","2,484.04","2,459.93","2,475.42","2,475.42","3,995,520,000"
4421,,2017-07-28,"2,469.12","2,473.53","2,464.66","2,472.10","2,472.10","3,294,770,000"
4422,,2017-07-31,"2,475.94","2,477.96","2,468.53","2,470.30","2,470.30","3,469,210,000"
4423,,2017-08-01,"2,477.10","2,478.51","2,471.14","2,476.35","2,476.35","3,460,860,000"
4424,,2017-08-02,"2,480.38","2,480.38","2,466.48","2,477.57","2,477.57","3,478,580,000"
4425,,2017-08-03,"2,476.03","2,476.03","2,468.85","2,472.16","2,472.16","3,645,020,000"
4426,,2017-08-04,"2,476.88","2,480.00","2,472.08","2,476.83","2,476.83","3,235,140,000"
4427,,2017-08-07,"2,477.14","2,480.95","2,475.88","2,480.91","2,480.91","2,931,780,000"
4428,,2017-08-08,"2,478.35","2,490.87","2,470.32","2,474.92","2,474.92","3,344,640,000"
4429,,2017-08-09,"2,465.35","2,474.41","2,462.08","2,474.02","2,474.02","3,308,060,000"
4430,,2017-08-10,"2,465.38","2,465.38","2,437.75","2,438.21","2,438.21","3,621,070,000"
4431,,2017-08-11,"2,441.04","2,448.09","2,437.85","2,441.32","2,441.32","3,159,930,000"
4432,,2017-08-14,"2,454.96","2,468.22","2,454.96","2,465.84","2,465.84","2,822,550,000"
4433,,2017-08-15,"2,468.66","2,468.90","2,461.61","2,464.61","2,464.61","2,913,100,000"
4434,,2017-08-16,"2,468.63","2,474.93","2,463.86","2,468.11","2,468.11","2,953,650,000"
4435,,2017-08-17,"2,462.95","2,465.02","2,430.01","2,430.01","2,430.01","3,142,620,000"
4436,,2017-08-18,"2,427.64","2,440.27","2,420.69","2,425.55","2,425.55","3,415,680,000"
4437,,2017-08-21,"2,425.50","2,430.58","2,417.35","2,428.37","2,428.37","2,788,150,000"
4438,,2017-08-22,"2,433.75","2,454.77","2,433.67","2,452.51","2,452.51","2,777,490,000"
4439,,2017-08-23,"2,444.88","2,448.91","2,441.42","2,444.04","2,444.04","2,785,290,000"
4440,,2017-08-24,"2,447.91","2,450.39","2,436.19","2,438.97","2,438.97","2,846,590,000"
4441,,2017-08-25,"2,444.72","2,453.96","2,442.22","2,443.05","2,443.05","2,588,780,000"
4442,,2017-08-28,"2,447.35","2,449.12","2,439.03","2,444.24","2,444.24","2,677,700,000"
4443,,2017-08-29,"2,431.94","2,449.19","2,428.20","2,446.30","2,446.30","2,737,580,000"
4444,,2017-08-30,"2,446.06","2,460.31","2,443.77","2,457.59","2,457.59","2,633,660,000"
4445,,2017-08-31,"2,462.65","2,475.01","2,462.65","2,471.65","2,471.65","3,348,110,000"
4446,,2017-09-01,"2,474.42","2,480.38","2,473.85","2,476.55","2,476.55","2,710,730,000"
4447,,2017-09-05,"2,470.35","2,471.97","2,446.55","2,457.85","2,457.85","3,490,260,000"
4448,,2017-09-06,"2,463.83","2,469.64","2,459.20","2,465.54","2,465.54","3,374,410,000"
4449,,2017-09-07,"2,468.06","2,468.62","2,460.29","2,465.10","2,465.10","3,353,930,000"
4450,,2017-09-08,"2,462.25","2,467.11","2,459.40","2,461.43","2,461.43","3,302,490,000"
4451,,2017-09-11,"2,474.52","2,488.95","2,474.52","2,488.11","2,488.11","3,291,760,000"
4452,,2017-09-12,"2,491.94","2,496.77","2,490.37","2,496.48","2,496.48","3,230,920,000"
4453,,2017-09-13,"2,493.89","2,498.37","2,492.14","2,498.37","2,498.37","3,368,050,000"
4454,,2017-09-14,"2,494.56","2,498.43","2,491.35","2,495.62","2,495.62","3,414,460,000"
4455,,2017-09-15,"2,495.67","2,500.23","2,493.16","2,500.23","2,500.23","4,853,170,000"
4456,,2017-09-18,"2,502.51","2,508.32","2,499.92","2,503.87","2,503.87","3,194,300,000"
4457,,2017-09-19,"2,506.29","2,507.84","2,503.19","2,506.65","2,506.65","3,249,100,000"
4458,,2017-09-20,"2,506.84","2,508.85","2,496.67","2,508.24","2,508.24","3,530,010,000"
4459,,2017-09-21,"2,507.16","2,507.16","2,499.00","2,500.60","2,500.60","2,930,860,000"
4460,,2017-09-22,"2,497.26","2,503.47","2,496.54","2,502.22","2,502.22","2,865,960,000"
4461,,2017-09-25,"2,499.39","2,502.54","2,488.03","2,496.66","2,496.66","3,297,890,000"
4462,,2017-09-26,"2,501.04","2,503.51","2,495.12","2,496.84","2,496.84","3,043,110,000"
4463,,2017-09-27,"2,503.30","2,511.75","2,495.91","2,507.04","2,507.04","3,456,030,000"
4464,,2017-09-28,"2,503.41","2,510.81","2,502.93","2,510.06","2,510.06","3,168,620,000"
4465,,2017-09-29,"2,509.96","2,519.44","2,507.99","2,519.36","2,519.36","3,211,920,000"
4466,,2017-10-02,"2,521.20","2,529.23","2,520.40","2,529.12","2,529.12","3,199,730,000"
4467,,2017-10-03,"2,530.34","2,535.13","2,528.85","2,534.58","2,534.58","3,068,850,000"
4468,,2017-10-04,"2,533.48","2,540.53","2,531.80","2,537.74","2,537.74","3,017,120,000"
4469,,2017-10-05,"2,540.86","2,552.51","2,540.02","2,552.07","2,552.07","3,045,120,000"
4470,,2017-10-06,"2,547.44","2,549.41","2,543.79","2,549.33","2,549.33","2,884,570,000"
4471,,2017-10-09,"2,551.39","2,551.82","2,541.60","2,544.73","2,544.73","2,483,970,000"
4472,,2017-10-10,"2,549.99","2,555.23","2,544.86","2,550.64","2,550.64","2,960,500,000"
4473,,2017-10-11,"2,550.62","2,555.24","2,547.95","2,555.24","2,555.24","2,976,090,000"
4474,,2017-10-12,"2,552.88","2,555.33","2,548.31","2,550.93","2,550.93","3,151,510,000"
4475,,2017-10-13,"2,555.66","2,557.65","2,552.09","2,553.17","2,553.17","3,149,440,000"
4476,,2017-10-16,"2,555.57","2,559.47","2,552.64","2,557.64","2,557.64","2,916,020,000"
4477,,2017-10-17,"2,557.17","2,559.71","2,554.69","2,559.36","2,559.36","2,889,390,000"
4478,,2017-10-18,"2,562.87","2,564.11","2,559.67","2,561.26","2,561.26","2,998,090,000"
